Application ID,Application Start Time,Application End Time,Applicant Name,Applicant Email,Applicant Phone #,Applicant Social Security #,Applicant Address,Renter Quantity,Unit Type,Requested Amount,Originating IP Address,Classification,Originating Country
3675417,2022-05-29 00:40:22.000000,2022-05-29 00:40:58.000000,"Robinson, Fiona",f.robinson@randatmail.com,(818)-465-6210,337-98-5737,"2694 Clarissa Station, Apt. 395, 05109, South Nelsonport, Pennsylvania, United States",3,Multi-Family,6000.00,93.178.115.204,Fraud,Russia
3675820,2022-01-11 09:40:51.000000,2022-01-11 10:01:05.000000,"Robinson, Fiona",f.robinson@randatmail.com,(818)-465-6210,337-98-5737,"50101 Gerardo Knolls, Suite 631, 71627, Gavinborough, California, United States",3,Multi-Family,43000.00,222.4.33.21,Legitimate,Japan
367593,2022-01-16 03:00:14.000000,2022-01-16 03:17:20.000000,"Bailey, Kate",k.bailey@randatmail.com,(425)-585-7050,761-30-5947,"59960 Stokes Fall, Apt. 165, 34526, New Coleman, Kentucky, United States",2,Multi-Family,48000.00,155.197.167.14,Legitimate,United States
3676223,2022-03-14 08:59:55.000000,2022-03-14 09:10:50.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"755 Barton Meadows, Suite 072, 92278, North Jensenfurt, New Jersey, United States",1,Single-Family,16000.00,31.70.154.150,Legitimate,United Kingdom
3676626,2022-05-16 06:20:16.000000,2022-05-16 06:33:43.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"6392 Henri Gardens, Suite 911, 18542, South Rachel, Indiana, United States",1,Single-Family,5000.00,10.102.104.5,Legitimate,
3677029,2022-05-04 14:37:49.000000,2022-05-04 14:50:04.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"4538 Everette Meadow, Suite 863, 51364-1240, East Holden, Georgia, United States",2,Single-Family,8000.00,172.69.90.185,Legitimate,United States
3677432,2022-02-23 11:21:31.000000,2022-02-23 11:42:09.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"815 Sister Rapids, Apt. 256, 95371-6644, Kohlerchester, Nebraska, United States",2,Single-Family,8000.00,52.22.193.97,Legitimate,United States
3677835,2022-04-14 18:27:06.000000,2022-04-14 18:45:47.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"7753 Eudora Rest, Apt. 077, 43998-6882, New Aliyah, California, United States",3,Single-Family,19000.00,9.198.166.116,Legitimate,United States
3678238,2022-04-16 12:50:03.000000,2022-04-16 13:04:07.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"168 Karen Gateway, Suite 545, 64131-0126, Port Hans, Alaska, United States",3,Single-Family,59000.00,230.10.112.211,Fraud,
3678641,2022-06-03 11:57:45.000000,2022-06-03 12:12:40.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"7447 D'Amore Greens, Apt. 013, 36010, Kameronton, Ohio, United States",1,Multi-Family,57000.00,223.128.226.80,Fraud,China
3679044,2022-03-26 08:54:50.000000,2022-03-26 09:06:11.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"59009 Birdie Wall, Suite 314, 12700-8526, West Karsonborough, Illinois, United States",1,Multi-Family,52000.00,168.125.162.137,Fraud,United States
3679447,2022-05-30 10:49:56.000000,2022-05-30 10:51:10.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"304 Feil Field, Apt. 417, 00492-4299, Arleneshire, West Virginia, United States",2,Multi-Family,58000.00,91.154.111.97,,Finland
3679850,2022-03-16 19:15:58.000000,2022-03-16 19:20:56.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"98658 Littel Summit, Suite 442, 21251, Oberbrunnerfort, Tennessee, United States",2,Multi-Family,3000.00,114.18.57.220,Legitimate,Japan
367996,2022-06-03 02:34:58.000000,2022-06-03 02:43:28.000000,"Bailey, Kate",k.bailey@randatmail.com,(425)-585-7050,761-30-5947,"113 Williamson Spurs, Apt. 458, 56086-2583, Bryceton, Montana, United States",2,Multi-Family,37000.00,195.3.56.21,Legitimate,France
3680253,2022-01-14 20:21:52.000000,2022-01-14 20:25:46.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"136 Kaia Ways, Suite 423, 03771, Port Phoebe, Virginia, United States",3,Multi-Family,37000.00,153.69.213.156,,United States
3680656,2022-03-29 16:25:52.000000,2022-03-29 16:32:07.000000,"Robinson, Jasmine",j.robinson@randatmail.com,(820)-991-3060,596-70-1561,"238 Runte Islands, Apt. 478, 99932, Huelston, Nebraska, United States",3,Multi-Family,58000.00,41.151.242.93,Fraud,South Africa
3681059,2022-03-15 14:08:39.000000,2022-03-15 14:09:26.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"5719 Jameson Manors, Suite 813, 19064-5043, Ziemannhaven, Arizona, United States",1,Single-Family,49000.00,162.226.136.115,Fraud,United States
3681462,2022-04-11 04:07:08.000000,2022-04-11 04:14:37.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"92378 Lindgren Way, Suite 989, 14980-1308, Johnnieland, Minnesota, United States",1,Single-Family,4000.00,64.164.212.234,Legitimate,United States
3681865,2022-04-27 09:55:47.000000,2022-04-27 10:11:16.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"4298 Joshuah Stravenue, Apt. 770, 62191, Port Luciofort, South Dakota, United States",2,Single-Family,39000.00,33.194.115.0,,United States
3682268,2022-02-16 20:42:07.000000,2022-02-16 20:48:02.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"01012 Americo Rapid, Suite 656, 61945-3157, North Hendersonbury, Oklahoma, United States",2,Single-Family,41000.00,77.34.70.156,Legitimate,Russia
3682671,2022-02-19 09:14:09.000000,2022-02-19 09:29:47.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"090 Gaylord Cliff, Suite 222, 46190-6536, New Ivafort, Oklahoma, United States",3,Single-Family,38000.00,122.31.1.83,,Japan
3683074,2022-02-27 20:10:56.000000,2022-02-27 20:28:44.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"24688 Balistreri Keys, Suite 946, 31528, Stonestad, Louisiana, United States",3,Single-Family,13000.00,182.48.105.3,Legitimate,China
3683477,2022-01-10 09:03:48.000000,2022-01-10 09:24:42.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"079 Reymundo Plaza, Apt. 429, 15699-9204, East Damionbury, Michigan, United States",1,Multi-Family,25000.00,239.12.90.75,Legitimate,
3683880,2022-05-18 04:24:43.000000,2022-05-18 04:43:34.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"12714 Cummings Loaf, Suite 997, 02359, Wernerville, Connecticut, United States",1,Multi-Family,34000.00,247.98.93.115,,
368399,2022-06-16 00:40:06.000000,2022-06-16 00:51:56.000000,"Bailey, Kate",k.bailey@randatmail.com,(425)-585-7050,761-30-5947,"2889 Konopelski Union, Apt. 471, 58228, Lake Maraville, Maine, United States",3,Multi-Family,2000.00,54.253.103.38,Legitimate,Australia
3684283,2022-06-01 01:18:02.000000,2022-06-01 01:30:02.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"8261 Osinski Fort, Suite 495, 35419-2079, Port Rebekah, Idaho, United States",2,Multi-Family,29000.00,225.134.213.110,Legitimate,
3684686,2022-03-25 23:44:36.000000,2022-03-25 23:47:20.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"908 Moses Plains, Suite 581, 17203, Hirtheville, Maine, United States",2,Multi-Family,25000.00,16.124.117.42,Legitimate,United States
3685089,2022-04-14 19:27:07.000000,2022-04-14 19:30:50.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"5382 Lesch Wells, Suite 364, 85188-6161, New Shawn, Michigan, United States",3,Multi-Family,55000.00,70.135.139.222,Fraud,United States
3685492,2022-05-05 14:05:10.000000,2022-05-05 14:23:07.000000,"Robinson, Jenna",j.robinson@randatmail.com,(004)-556-1580,941-87-5417,"07806 Richard Coves, Apt. 310, 13219-2868, Schmittview, Florida, United States",3,Multi-Family,28000.00,130.89.200.133,Legitimate,Netherlands
3685895,2022-02-02 04:42:31.000000,2022-02-02 04:47:18.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"13198 Jerome Lodge, Suite 212, 17516, McGlynnstad, Indiana, United States",1,Single-Family,57000.00,126.24.178.1,,Japan
3686298,2022-01-14 17:14:22.000000,2022-01-14 17:28:06.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"08519 Dane Meadows, Suite 798, 39952-4871, Hoegerville, Wisconsin, United States",1,Single-Family,48000.00,119.201.100.174,Legitimate,South Korea
3686701,2022-04-21 23:54:30.000000,2022-04-22 00:04:14.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"82508 Julius Heights, Suite 573, 96283-6420, Donaldton, Vermont, United States",2,Single-Family,44000.00,126.106.65.182,Legitimate,Japan
3687104,2022-01-04 03:29:49.000000,2022-01-04 03:44:56.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"5419 Renee Mountains, Suite 973, 53782, Lake Abby, Rhode Island, United States",2,Single-Family,59000.00,175.223.51.75,,South Korea
3687507,2022-06-17 16:44:54.000000,2022-06-17 16:46:23.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"551 Sister Mountain, Suite 419, 87431-8625, Kozeyfurt, New Hampshire, United States",3,Single-Family,17000.00,31.209.249.51,,Iceland
3687910,2022-06-01 00:41:07.000000,2022-06-01 00:51:49.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"722 Waylon Groves, Suite 444, 32077-1239, Phyllistown, South Carolina, United States",3,Single-Family,16000.00,148.234.83.221,Legitimate,Mexico
368802,2022-03-19 14:31:13.000000,2022-03-19 14:39:28.000000,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"25605 Fadel Walk, Apt. 079, 94455, North Ally, Vermont, United States",1,Single-Family,50000.00,25.56.1.62,Legitimate,United Kingdom
3688313,2022-06-12 07:49:38.000000,2022-06-12 07:59:44.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"84038 Joanne Mission, Suite 937, 15349-3660, Tateland, Illinois, United States",1,Multi-Family,6000.00,90.108.59.101,Legitimate,France
3688716,2022-01-10 09:14:44.000000,2022-01-10 09:33:18.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"346 Mckayla Pines, Apt. 418, 01342, West Ashtonmouth, New Mexico, United States",1,Multi-Family,37000.00,173.177.224.154,,Canada
3689119,2022-02-09 14:08:59.000000,2022-02-09 14:25:02.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"667 Romaguera Overpass, Suite 450, 70997, Pricefurt, Minnesota, United States",2,Multi-Family,2000.00,91.198.251.11,Legitimate,Saudi Arabia
3689522,2022-06-10 01:17:08.000000,2022-06-10 01:37:04.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"76190 Wintheiser Burgs, Apt. 814, 99112-4534, New Anneshire, South Carolina, United States",2,Multi-Family,47000.00,186.230.165.226,Legitimate,Brazil
3689925,2022-02-02 19:20:30.000000,2022-02-02 19:42:14.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"1636 Reichert Springs, Apt. 818, 35134, East Isabelle, Kansas, United States",3,Multi-Family,2000.00,1.92.12.231,Legitimate,China
3690328,2022-03-01 16:44:02.000000,2022-03-01 16:51:35.000000,"Robinson, Martin",m.robinson@randatmail.com,(501)-825-9211,124-27-2977,"75185 Joesph Neck, Apt. 362, 38941-6625, New Valentine, Oklahoma, United States",3,Multi-Family,9000.00,91.253.245.122,,Italy
3690731,2022-02-18 10:01:37.000000,2022-02-18 10:23:46.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"4632 Bettie Islands, Suite 831, 01358-7786, Beierville, North Dakota, United States",1,Single-Family,22000.00,173.229.179.111,Legitimate,United States
3691134,2022-01-06 08:53:12.000000,2022-01-06 08:59:53.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"31524 Alisa Manor, Suite 518, 07581-4012, North Ashtyn, Kansas, United States",1,Single-Family,2000.00,163.210.33.92,,Japan
3691537,2022-04-26 00:49:05.000000,2022-04-26 01:09:35.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"648 Jenkins Lakes, Suite 597, 01811-3452, Hermistonton, South Dakota, United States",2,Single-Family,16000.00,196.19.25.51,Legitimate,United States
3691940,2022-02-03 05:14:55.000000,2022-02-03 05:16:17.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"914 Schneider Forge, Suite 797, 68736, East Annamarieville, Illinois, United States",2,Single-Family,43000.00,51.125.155.12,Legitimate,United States
369205,2022-01-18 13:49:00.000000,2022-01-18 13:50:13.000000,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"38916 Johnson Center, Suite 034, 97995-9729, Delilahland, Alabama, United States",1,Single-Family,38000.00,138.33.36.134,Legitimate,United States
3692343,2022-05-08 20:39:07.000000,2022-05-08 20:44:39.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"8189 Swift Terrace, Suite 713, 89765-7425, New Vincentbury, Washington, United States",3,Single-Family,14000.00,190.46.121.223,Legitimate,Chile
3692746,2022-06-16 09:49:39.000000,2022-06-16 10:04:44.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"89404 Harris Point, Suite 238, 76276-1950, Port Stephany, Rhode Island, United States",3,Single-Family,52000.00,233.183.238.224,Fraud,
3693149,2022-03-25 19:45:17.000000,2022-03-25 19:53:03.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"4388 Ole Ridge, Apt. 493, 53535-9135, Lake Narcisotown, Iowa, United States",1,Multi-Family,31000.00,78.93.48.103,Legitimate,Saudi Arabia
3693552,2022-03-21 02:45:20.000000,2022-03-21 02:59:41.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"98500 Johnston Lodge, Apt. 523, 60773-1955, Leolafurt, North Carolina, United States",1,Multi-Family,33000.00,72.221.237.172,Legitimate,United States
3693955,2022-03-26 11:50:31.000000,2022-03-26 12:02:51.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"9288 Tyshawn Port, Suite 346, 10317, South Kayleymouth, Vermont, United States",2,Multi-Family,54000.00,38.227.87.158,,United States
3694358,2022-03-26 01:03:21.000000,2022-03-26 01:24:57.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"9162 Marianna Turnpike, Suite 450, 46981-8137, Enolatown, Wyoming, United States",2,Multi-Family,49000.00,202.180.234.16,Legitimate,Australia
3694761,2022-02-03 17:22:20.000000,2022-02-03 17:24:49.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"47636 Gusikowski Drive, Apt. 150, 03787, Bobbymouth, Oklahoma, United States",3,Multi-Family,24000.00,55.246.114.78,,United States
3695164,2022-05-04 01:47:21.000000,2022-05-04 01:54:24.000000,"Robinson, Samantha",s.robinson@randatmail.com,(470)-880-8800,180-14-5451,"3502 Vaughn Shore, Suite 718, 03081, North Donnell, Oregon, United States",3,Multi-Family,45000.00,157.51.73.190,Legitimate,India
3695567,2022-03-08 23:49:20.000000,2022-03-08 23:53:06.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"255 Herzog Harbor, Apt. 476, 66812-0432, Ahmadtown, Tennessee, United States",1,Single-Family,13000.00,87.202.95.14,Legitimate,Greece
3695970,2022-06-06 03:54:10.000000,2022-06-06 04:06:13.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"9740 Ernser Skyway, Suite 982, 35565, Leschchester, North Dakota, United States",1,Single-Family,51000.00,225.87.237.81,,
369608,2022-01-04 18:54:21.000000,2022-01-04 19:14:35.000000,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"75697 Justen Plaza, Apt. 085, 46707, Lake Zena, Colorado, United States",2,Single-Family,43000.00,56.200.169.77,Legitimate,United States
3696373,2022-01-19 16:57:55.000000,2022-01-19 17:09:48.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"8265 Langworth Estate, Apt. 069, 92038-4421, Port Emmitt, Georgia, United States",2,Single-Family,59000.00,210.175.150.79,Fraud,Japan
3696776,2022-06-14 09:27:07.000000,2022-06-14 09:43:24.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"21544 Brendan Radial, Suite 859, 71106, New Casey, Arizona, United States",2,Single-Family,34000.00,190.138.215.213,Legitimate,Argentina
3697179,2022-04-22 08:46:06.000000,2022-04-22 08:59:12.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"17131 Shannon Plaza, Apt. 808, 30870, Schmidtmouth, Rhode Island, United States",3,Single-Family,53000.00,47.191.175.79,,United States
3697582,2022-04-28 16:12:03.000000,2022-04-28 16:13:19.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"7584 Medhurst Ville, Suite 282, 59103-1031, Carrollburgh, West Virginia, United States",3,Single-Family,6000.00,80.175.195.210,Legitimate,United Kingdom
3697985,2022-03-20 06:49:24.000000,2022-03-20 06:54:15.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"886 Collier Freeway, Apt. 631, 95272, Collinchester, Nevada, United States",1,Multi-Family,29000.00,185.247.105.16,Legitimate,France
3698388,2022-05-28 14:46:07.000000,2022-05-28 15:04:20.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"613 Kiehn Viaduct, Apt. 944, 99625-6562, New Joelfort, Florida, United States",1,Multi-Family,50000.00,50.113.177.182,Legitimate,United States
3698791,2022-02-17 10:21:11.000000,2022-02-17 10:29:49.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"544 Adrianna Plains, Suite 820, 99676, Funkberg, Missouri, United States",2,Multi-Family,56000.00,167.95.207.160,,United States
3699194,2022-01-07 11:25:57.000000,2022-01-07 11:28:57.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"3422 Schowalter Inlet, Suite 146, 48657-2714, Brantbury, Missouri, United States",2,Multi-Family,20000.00,114.223.224.38,Legitimate,China
3699597,2022-01-22 04:10:35.000000,2022-01-22 04:30:38.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"213 Quitzon Circles, Suite 406, 39131-6732, North Theodorafurt, California, United States",3,Multi-Family,33000.00,35.64.84.255,,United States
3700000,2022-02-14 11:48:20.000000,2022-02-14 12:03:58.000000,"Rogers, Chloe",c.rogers@randatmail.com,(610)-311-5701,596-23-5168,"463 Satterfield Lights, Apt. 956, 40748, East Brodymouth, New Mexico, United States",3,Multi-Family,56000.00,34.140.225.186,Fraud,Belgium
370011,2022-05-08 03:09:09.000000,2022-05-08 03:13:26.000000,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"935 Kassulke Loaf, Apt. 170, 97770, Carolehaven, South Dakota, United States",2,Single-Family,31000.00,162.197.37.224,Legitimate,United States
3700403,2022-01-03 14:13:33.000000,2022-01-03 14:22:29.000000,"Rogers, Jacob",j.rogers@randatmail.com,(065)-514-9741,672-96-7531,"975 Olson Lock, Apt. 428, 44773, Davisview, North Dakota, United States",1,Single-Family,9000.00,143.197.242.237,Legitimate,United States
3700806,2022-05-21 19:06:50.000000,2022-05-21 19:09:56.000000,"Rogers, Jacob",j.rogers@randatmail.com,(065)-514-9741,672-96-7531,"7690 Ryan Centers, Apt. 210, 44453-7083, Arnaldofurt, Alaska, United States",2,Single-Family,18000.00,79.1.82.58,,Italy
3701209,2022-01-18 20:45:12.000000,2022-01-18 20:58:58.000000,"Rogers, Jacob",j.rogers@randatmail.com,(065)-514-9741,672-96-7531,"71460 Sawayn Ramp, Apt. 151, 00521, Veumside, Louisiana, United States",2,Single-Family,44000.00,107.65.103.29,Legitimate,United States
